eco,name,pgn,family,variation,position_fen,color_hex,family_hue,duplicate_group_size,duplicate_group_rank,umap_x,umap_y
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 g6 5. Bg2 Nb6,English Opening,Anglo-Indian Defense,rnbqkb1r/ppp1pp1p/1n4p1/8/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 6,#4db720,102.16216216216216,1,1,3.3935863971710205,-0.9888242483139038
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 g6 5. Bg2 Nxc3,English Opening,Anglo-Indian Defense,rnbqkb1r/ppp1pp1p/6p1/8/8/2n3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 6,#4db720,102.16216216216216,1,1,1.4355562925338745,0.46727296710014343
A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",1. c4 Nf6 2. Nc3,English Opening,Anglo-Indian Defense,rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2,#4db720,102.16216216216216,1,1,1.8415640592575073,1.6046948432922363
A17,English Opening: Anglo-Indian Defense,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. Nf3 c5 5. e3 e6,English Opening,Anglo-Indian Defense,rnbqkb1r/pp3ppp/4p3/2pn4/8/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 6,#4db720,102.16216216216216,1,1,9.249593734741211,-0.4563414454460144
A17,"English Opening: Anglo-Indian Defense, Hedgehog System",1. c4 Nf6 2. Nc3 e6,English Opening,Anglo-Indian Defense,rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,#4db720,102.16216216216216,1,1,4.078523635864258,-0.705901563167572
A17,"English Opening: Anglo-Indian Defense, Nimzo-English",1. c4 Nf6 2. Nc3 e6 3. Nf3 Bb4,English Opening,Anglo-Indian Defense,rnbqk2r/pppp1ppp/4pn2/8/1bP5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 2 4,#4db720,102.16216216216216,1,1,6.836230754852295,-0.07873111963272095
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",1. c4 e6 2. Nc3 Nf6 3. Nf3 b6,English Opening,Anglo-Indian Defense,rnbqkb1r/p1pp1ppp/1p2pn2/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 4,#4db720,102.16216216216216,1,1,4.713715553283691,2.022559404373169
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Variation",1. c4 e6 2. Nc3 Nf6 3. Nf3 b6 4. e4 Bb7 5. Bd3,English Opening,Anglo-Indian Defense,rn1qkb1r/pbpp1ppp/1p2pn2/8/2P1P3/2NB1N2/PP1P1PPP/R1BQK2R b KQkq - 2 5,#4db720,102.16216216216216,1,1,6.31727409362793,4.40884256362915
A17,"English Opening: Anglo-Indian Defense, Zvjaginsev-Krasenkow Attack",1. c4 e6 2. Nc3 Nf6 3. Nf3 Bb4 4. g4,English Opening,Anglo-Indian Defense,rnbqk2r/pppp1ppp/4pn2/8/1bP3P1/2N2N2/PP1PPP1P/R1BQKB1R b KQkq - 0 4,#4db720,102.16216216216216,1,1,7.437900066375732,0.6937894821166992
A18,English Opening: Mikenas-Carls Variation,1. c4 e6 2. Nc3 Nf6 3. e4,English Opening,Mikenas-Carls Variation,rnbqkb1r/pppp1ppp/4pn2/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR b KQkq - 0 3,#77d84e,102.16216216216216,1,1,2.572343587875366,2.6204493045806885
A18,English Opening: Mikenas-Carls Variation,1. c4 e6 2. Nc3 Nf6 3. e4 Nc6,English Opening,Mikenas-Carls Variation,r1bqkb1r/pppp1ppp/2n1pn2/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq - 1 4,#77d84e,102.16216216216216,1,1,3.456439971923828,3.498311996459961
A18,English Opening: Mikenas-Carls Variation,1. c4 e6 2. Nc3 Nf6 3. e4 d5 4. e5,English Opening,Mikenas-Carls Variation,rnbqkb1r/ppp2ppp/4pn2/3pP3/2P5/2N5/PP1P1PPP/R1BQKBNR b KQkq - 0 4,#77d84e,102.16216216216216,1,1,6.947468280792236,1.1672964096069336
A19,"English Opening: Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit",1. c4 e6 2. Nc3 Nf6 3. e4 c5 4. e5 Ng8,English Opening,Anglo-Indian Defense,rnbqkbnr/pp1p1ppp/4p3/2p1P3/2P5/2N5/PP1P1PPP/R1BQKBNR w KQkq - 1 5,#4db720,102.16216216216216,1,1,3.8040173053741455,-0.26440784335136414
A19,"English Opening: Mikenas-Carls, Sicilian",1. c4 e6 2. Nc3 Nf6 3. e4 c5,English Opening,Mikenas-Carls,rnbqkb1r/pp1p1ppp/4pn2/2p5/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq - 0 4,#70de42,102.16216216216216,1,1,4.062312602996826,-0.17687802016735077
A20,English Opening: Drill Variation,1. c4 e5 2. g3 h5,English Opening,Drill Variation,rnbqkbnr/pppp1pp1/8/4p2p/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3,#54e517,102.16216216216216,1,1,-1.9815988540649414,3.8950350284576416
A20,English Opening: King's English Variation,1. c4 e5,English Opening,King's English Variation,rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,#6ae436,102.16216216216216,1,1,-4.345946788787842,4.8504557609558105
A20,"English Opening: King's English Variation, Kahiko-Hula Gambit",1. c4 e5 2. e3 Nf6 3. f4 exf4 4. Nf3,English Opening,King's English Variation,rnbqkb1r/pppp1ppp/5n2/8/2P2p2/4PN2/PP1P2PP/RNBQKB1R b KQkq - 1 4,#6ae436,102.16216216216216,1,1,1.411389946937561,1.9969819784164429
A20,"English Opening: King's English Variation, Nimzowitsch Variation",1. c4 e5 2. Nf3,English Opening,King's English Variation,rnbqkbnr/pppp1ppp/8/4p3/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2,#6ae436,102.16216216216216,1,1,-1.3026957511901855,3.635444164276123
A20,"English Opening: King's English Variation, Nimzowitsch-Flohr Variation",1. c4 e5 2. Nf3 e4,English Opening,King's English Variation,rnbqkbnr/pppp1ppp/8/8/2P1p3/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,#6ae436,102.16216216216216,1,1,-1.0334980487823486,1.7875916957855225
A21,English Opening: King's English Variation,1. c4 e5 2. Nc3 d6 3. Nf3,English Opening,King's English Variation,rnbqkbnr/ppp2ppp/3p4/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3,#6ae436,102.16216216216216,1,1,2.7133474349975586,4.596893310546875
A21,"English Opening: King's English Variation, Keres Defense",1. c4 e5 2. Nc3 d6 3. g3 c6,English Opening,King's English Variation,rnbqkbnr/pp3ppp/2pp4/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 4,#6ae436,102.16216216216216,1,1,1.5488522052764893,4.607220649719238
A21,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",1. c4 e5 2. Nc3 Bb4,English Opening,King's English Variation,rnbqk1nr/pppp1ppp/8/4p3/1bP5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3,#6ae436,102.16216216216216,1,1,0.24626424908638,1.9959458112716675
A21,"English Opening: King's English Variation, Reversed Sicilian",1. c4 e5 2. Nc3,English Opening,King's English Variation,rnbqkbnr/pppp1ppp/8/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2,#6ae436,102.16216216216216,1,1,-0.7869393229484558,3.599907636642456
A21,"English Opening: King's English Variation, Smyslov Defense",1. c4 e5 2. Nc3 d6 3. Nf3 Bg4,English Opening,King's English Variation,rn1qkbnr/ppp2ppp/3p4/4p3/2P3b1/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 2 4,#6ae436,102.16216216216216,1,1,3.1817774772644043,2.0167298316955566
A21,"English Opening: King's English Variation, Troger Defense",1. c4 e5 2. Nc3 Nc6 3. g3 d6 4. Bg2 Be6,English Opening,King's English Variation,r2qkbnr/ppp2ppp/2npb3/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 5,#6ae436,102.16216216216216,1,1,3.681095838546753,3.3532934188842773
A22,English Opening: Carls-Bremen System,1. c4 e5 2. Nc3 Nf6 3. g3,English Opening,Carls-Bremen System,rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq - 0 3,#51cd1c,102.16216216216216,1,1,1.2504982948303223,3.139345645904541
A22,"English Opening: King's English Variation, Adhiban Gambit",1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 c6,English Opening,King's English Variation,rnbqkb1r/pp1p1ppp/2p2n2/6N1/2P1p3/2N5/PP1PPPPP/R1BQKB1R w KQkq - 0 5,#6ae436,102.16216216216216,1,1,2.8382952213287354,0.42014798521995544
A22,"English Opening: King's English Variation, Bellon Gambit",1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 b5,English Opening,King's English Variation,rnbqkb1r/p1pp1ppp/5n2/1p4N1/2P1p3/2N5/PP1PPPPP/R1BQKB1R w KQkq - 0 5,#6ae436,102.16216216216216,1,1,3.782310724258423,-0.544276773929596
A22,"English Opening: King's English Variation, Two Knights Variation",1. c4 e5 2. Nc3 Nf6,English Opening,King's English Variation,rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3,#6ae436,102.16216216216216,1,1,0.6098111271858215,0.9607443809509277
A22,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",1. c4 e5 2. Nc3 Nf6 3. g3 d5,English Opening,King's English Variation,rnbqkb1r/ppp2ppp/5n2/3pp3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 4,#6ae436,102.16216216216216,1,1,2.441243886947632,1.200514793395996
A22,"English Opening: King's English Variation, Two Knights Variation, Smyslov System",1. c4 e5 2. Nc3 Nf6 3. g3 Bb4,English Opening,King's English Variation,rnbqk2r/pppp1ppp/5n2/4p3/1bP5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 1 4,#6ae436,102.16216216216216,1,1,2.240050792694092,1.5667601823806763
A22,"English Opening: King's English, Erbenheimer Gambit",1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 Ng4,English Opening,King's English,rnbqkb1r/pppp1ppp/8/6N1/2P1p1n1/2N5/PP1PPPPP/R1BQKB1R w KQkq - 2 5,#63ea2a,102.16216216216216,1,1,-2.1023833751678467,3.119734287261963
A22,"English Opening: King's English, Mazedonisch",1. c4 e5 2. Nc3 Nf6 3. f4,English Opening,King's English,rnbqkb1r/pppp1ppp/5n2/4p3/2P2P2/2N5/PP1PP1PP/R1BQKBNR b KQkq - 0 3,#63ea2a,102.16216216216216,1,1,-1.2066463232040405,2.1183314323425293
A23,"English Opening: King's English Variation, Two Knights Variation, Keres Variation",1. c4 e5 2. Nc3 Nf6 3. g3 c6,English Opening,King's English Variation,rnbqkb1r/pp1p1ppp/2p2n2/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 4,#6ae436,102.16216216216216,1,1,1.2148128747940063,2.6113064289093018
A23,"English Opening: King's English Variation, Two Knights Variation, Keres Variation",1. c4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 c6,English Opening,King's English Variation,rnbqk2r/pp1p1ppp/2p2n2/2b1p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,#6ae436,102.16216216216216,1,1,3.827608346939087,1.981561303138733
A24,"English Opening: King's English Variation, Two Knights Variation, Fianchetto Line",1. c4 e5 2. Nc3 Nf6 3. g3 g6,English Opening,King's English Variation,rnbqkb1r/pppp1p1p/5np1/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 4,#6ae436,102.16216216216216,1,1,-1.2121355533599854,3.449033737182617
A25,"English Opening: Closed, Taimanov Variation",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Rb1 Nh6 5. Bg2 Bg7,English Opening,Closed,r1bqk2r/pppp1pbp/2n3pn/4p3/2P5/2N3P1/PP1PPPBP/1RBQK1NR w Kkq - 4 6,#5bc92c,102.16216216216216,1,1,5.087027549743652,2.6740379333496094
A25,"English Opening: Closed, Taimanov Variation",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e3 d6 6. Nge2 Nh6,English Opening,Closed,r1bqk2r/ppp2pbp/2np2pn/4p3/2P5/2N1P1P1/PP1PNPBP/R1BQK2R w KQkq - 2 7,#5bc92c,102.16216216216216,1,1,8.107744216918945,4.050938129425049
A25,"English Opening: King's English Variation, Bremen-Hort Variation",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e3 d6 6. Nge2 Be6,English Opening,King's English Variation,r2qk1nr/ppp2pbp/2npb1p1/4p3/2P5/2N1P1P1/PP1PNPBP/R1BQK2R w KQkq - 2 7,#6ae436,102.16216216216216,1,1,9.47253131866455,3.7920475006103516
A25,"English Opening: King's English Variation, Closed System",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3,English Opening,King's English Variation,r1bqk1nr/pppp1pbp/2n3p1/4p3/2P5/2NP2P1/PP2PPBP/R1BQK1NR b KQkq - 0 5,#6ae436,102.16216216216216,1,1,7.246091365814209,2.428135871887207
A25,"English Opening: King's English Variation, Hungarian Attack",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. Rb1,English Opening,King's English Variation,r1bqk1nr/pppp1pbp/2n3p1/4p3/2P5/2N3P1/PP1PPPBP/1RBQK1NR b Kkq - 3 5,#6ae436,102.16216216216216,1,1,5.457878589630127,3.5345652103424072
A25,"English Opening: King's English Variation, Reversed Closed Sicilian",1. c4 e5 2. Nc3 Nc6,English Opening,King's English Variation,r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3,#6ae436,102.16216216216216,1,1,1.0751690864562988,3.8771848678588867
A25,"English Opening: King's English Variation, Taimanov Variation",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7,English Opening,King's English Variation,r1bqk1nr/pppp1pbp/2n3p1/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 5,#6ae436,102.16216216216216,1,1,6.374324798583984,2.381057024002075
A26,"English Opening: King's English Variation, Botvinnik System",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. e4,English Opening,King's English Variation,r1bqk1nr/ppp2pbp/2np2p1/4p3/2P1P3/2NP2P1/PP3PBP/R1BQK1NR b KQkq - 0 6,#6ae436,102.16216216216216,1,1,8.12586498260498,4.004253387451172
A26,"English Opening: King's English Variation, Closed System, Full Symmetry",1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6,English Opening,King's English Variation,r1bqk1nr/ppp2pbp/2np2p1/4p3/2P5/2NP2P1/PP2PPBP/R1BQK1NR w KQkq - 0 6,#6ae436,102.16216216216216,1,1,8.093873977661133,3.9937591552734375
A27,"English Opening: King's English Variation, Three Knights System",1. c4 e5 2. Nc3 Nc6 3. Nf3,English Opening,King's English Variation,r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 3 3,#6ae436,102.16216216216216,1,1,2.6540191173553467,4.401965618133545
A28,"English Opening: Four Knights System, Nimzowitsch Variation",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e4,English Opening,Four Knights System,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R b KQkq - 0 4,#5ae121,102.16216216216216,1,1,-1.8452905416488647,7.7932305335998535
A28,"English Opening: King's English Variation, Four Knights Variation",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6,English Opening,King's English Variation,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 4 4,#6ae436,102.16216216216216,1,1,2.184298276901245,4.021430969238281
A28,"English Opening: King's English Variation, Four Knights Variation",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 exd4 5. Nxd4 Bb4 6. Bg5 h6 7. Bh4 Bxc3+ 8. bxc3 Ne5,English Opening,King's English Variation,r1bqk2r/pppp1pp1/5n1p/4n3/2PN3B/2P5/P3PPPP/R2QKB1R w KQkq - 1 9,#6ae436,102.16216216216216,1,1,1.641478180885315,2.9953675270080566
A28,"English Opening: King's English Variation, Four Knights Variation, Bradley Beach Variation",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 e4,English Opening,King's English Variation,r1bqkb1r/pppp1ppp/2n2n2/8/2PPp3/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,#6ae436,102.16216216216216,1,1,7.286970615386963,1.8729031085968018
A28,"English Opening: King's English Variation, Four Knights Variation, Flexible Line",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d3,English Opening,King's English Variation,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2NP1N2/PP2PPPP/R1BQKB1R b KQkq - 0 4,#6ae436,102.16216216216216,1,1,3.1507766246795654,4.887283802032471
A28,"English Opening: King's English Variation, Four Knights Variation, Korchnoi Line",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. a3,English Opening,King's English Variation,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/P1N2N2/1P1PPPPP/R1BQKB1R b KQkq - 0 4,#6ae436,102.16216216216216,1,1,2.819844961166382,4.895148277282715
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3,English Opening,King's English Variation,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq - 0 4,#6ae436,102.16216216216216,1,1,3.0786917209625244,4.924668788909912
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 Bxc3,English Opening,King's English Variation,r1bqk2r/pppp1ppp/2n2n2/4p3/2P5/2b1PN2/PPQP1PPP/R1B1KB1R w KQkq - 0 6,#6ae436,102.16216216216216,1,1,6.143343448638916,3.3080081939697266
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 O-O 6. Nd5 Re8 7. Qf5,English Opening,King's English Variation,r1bqr1k1/pppp1ppp/2n2n2/3NpQ2/1bP5/4PN2/PP1P1PPP/R1B1KB1R b KQ - 6 7,#6ae436,102.16216216216216,1,1,1.0710291862487793,5.524673938751221
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3,English Opening,King's English Variation,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 0 4,#6ae436,102.16216216216216,1,1,-0.2902238368988037,6.378450870513916
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",1. c4 e5 2. g3 Nf6 3. Bg2 d5 4. cxd5 Nxd5 5. Nf3 Nc6,English Opening,King's English Variation,r1bqkb1r/ppp2ppp/2n5/3np3/8/5NP1/PP1PPPBP/RNBQK2R w KQkq - 2 6,#6ae436,102.16216216216216,1,1,6.584307670593262,-1.117193341255188
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",1. c4 e5 2. g3 Nf6 3. Bg2 d5 4. cxd5 Nxd5 5. Nf3 Nc6 6. d3,English Opening,King's English Variation,r1bqkb1r/ppp2ppp/2n5/3np3/8/3P1NP1/PP2PPBP/RNBQK2R b KQkq - 0 6,#6ae436,102.16216216216216,1,1,4.924280643463135,1.0586144924163818
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",1. c4 e5 2. g3 Nf6 3. Bg2 d5 4. cxd5 Nxd5 5. Nf3 Nc6 6. d3 Be7 7. O-O O-O,English Opening,King's English Variation,r1bq1rk1/ppp1bppp/2n5/3np3/8/3P1NP1/PP2PPBP/RNBQ1RK1 w - - 3 8,#6ae436,102.16216216216216,1,1,12.68323040008545,5.283333778381348
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, Delayed .. Nc6",1. c4 e5 2. Nc3 Nf6 3. g3 Bb4 4. Bg2 O-O 5. Nf3 Re8 6. O-O e4 7. Nd4 Nc6,English Opening,King's English Variation,r1bqr1k1/pppp1ppp/2n2n2/8/1bPNp3/2N3P1/PP1PPPBP/R1BQ1RK1 w - - 2 8,#6ae436,102.16216216216216,1,1,11.25952434539795,3.5900683403015137
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with .. d6",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bc5 5. d3 d6 6. Bg2,English Opening,King's English Variation,r1bqk2r/ppp2ppp/2np1n2/2b1p3/2P5/2NP1NP1/PP2PPBP/R1BQK2R b KQkq - 1 6,#6ae436,102.16216216216216,1,1,7.686671733856201,2.143798828125
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with .. d6",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bc5 5. d3 d6 6. Bg2 O-O 7. O-O,English Opening,King's English Variation,r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 b - - 3 7,#6ae436,102.16216216216216,1,1,11.211122512817383,4.43834924697876
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with .. d6, Be7",1. c4 e5 2. Nc3 Nf6 3. g3 Nc6 4. Bg2 d6 5. d3 Be7 6. Nf3 O-O,English Opening,King's English Variation,r1bq1rk1/ppp1bppp/2np1n2/4p3/2P5/2NP1NP1/PP2PPBP/R1BQK2R w KQ - 3 7,#6ae436,102.16216216216216,1,1,11.918806076049805,3.4249236583709717
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with .. d6, a6",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bc5 5. d3 d6 6. Bg2 a6,English Opening,King's English Variation,r1bqk2r/1pp2ppp/p1np1n2/2b1p3/2P5/2NP1NP1/PP2PPBP/R1BQK2R w KQkq - 0 7,#6ae436,102.16216216216216,1,1,9.229652404785156,2.192502498626709
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with .. d6, h6",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bc5 5. d3 d6 6. Bg2 h6,English Opening,King's English Variation,r1bqk2r/ppp2pp1/2np1n1p/2b1p3/2P5/2NP1NP1/PP2PPBP/R1BQK2R w KQkq - 0 7,#6ae436,102.16216216216216,1,1,8.398113250732422,3.9043385982513428
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with Bc5",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 d5 5. cxd5 Nxd5 6. Bg2 Bc5,English Opening,King's English Variation,r1bqk2r/ppp2ppp/2n5/2bnp3/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 2 7,#6ae436,102.16216216216216,1,1,8.480047225952148,-0.2964208722114563
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with Nb6",1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 d5 5. cxd5 Nxd5 6. Bg2 Nb6,English Opening,King's English Variation,r1bqkb1r/ppp2ppp/1nn5/4p3/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 2 7,#6ae436,102.16216216216216,1,1,9.392308235168457,0.29446449875831604
A30,English Opening: Symmetrical Variation,1. c4 c5,English Opening,Symmetrical Variation,rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,#93f06c,102.16216216216216,1,1,-1.9426875114440918,1.7189650535583496
A30,English Opening: Symmetrical Variation,1. c4 c5 2. Nf3,English Opening,Symmetrical Variation,rnbqkbnr/pp1ppppp/8/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2,#93f06c,102.16216216216216,1,1,3.4105098247528076,-1.9957401752471924
A30,"English Opening: Symmetrical Variation, Hedgehog Defense",1. c4 e6 2. Nf3 Nf6 3. Nc3 c5 4. g3 b6 5. Bg2 Bb7 6. O-O Be7,English Opening,Symmetrical Variation,rn1qk2r/pb1pbppp/1p2pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 4 7,#93f06c,102.16216216216216,1,1,10.738022804260254,4.5868754386901855
A30,"English Opening: Symmetrical Variation, Napolitano Gambit",1. c4 c5 2. Nf3 Nf6 3. b4,English Opening,Symmetrical Variation,rnbqkb1r/pp1ppppp/5n2/2p5/1PP5/5N2/P2PPPPP/RNBQKB1R b KQkq - 0 3,#93f06c,102.16216216216216,1,1,4.575690269470215,-1.9672740697860718
A30,"English Opening: Symmetrical, Hedgehog, Flexible Formation",1. c4 e6 2. Nf3 c5 3. Nc3 Nf6 4. g3 b6 5. Bg2 Bb7 6. O-O Be7 7. d4 cxd4 8. Qxd4 d6 9. Rd1 a6 10. b3 Nbd7,English Opening,Symmetrical,r2qk2r/1b1nbppp/pp1ppn2/8/2PQ4/1PN2NP1/P3PPBP/R1BR2K1 w kq - 1 11,#95e175,102.16216216216216,1,1,12.526571273803711,6.897758483886719
A30,English Opening: Wing Gambit,1. c4 c5 2. b4,English Opening,Wing Gambit,rnbqkbnr/pp1ppppp/8/2p5/1PP5/8/P2PPPPP/RNBQKBNR b KQkq - 0 2,#a4e589,102.16216216216216,1,1,-0.6319442987442017,0.417577862739563
A31,"English Opening: Symmetrical Variation, Anti-Benoni Variation",1. c4 Nf6 2. d4 c5 3. Nf3,English Opening,Symmetrical Variation,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,#93f06c,102.16216216216216,1,1,6.123286247253418,-1.466630220413208
A32,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense",1. c4 e6 2. d4 c5 3. Nf3 cxd4 4. Nxd4 Nf6,English Opening,Symmetrical Variation,rnbqkb1r/pp1p1ppp/4pn2/8/2PN4/8/PP2PPPP/RNBQKB1R w KQkq - 1 5,#93f06c,102.16216216216216,1,1,6.957773208618164,-1.6755996942520142
A33,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Geller Variation",1. c4 e6 2. Nf3 Nf6 3. Nc3 c5 4. d4 Nc6 5. g3 cxd4 6. Nxd4 Qb6,English Opening,Symmetrical Variation,r1b1kb1r/pp1p1ppp/1qn1pn2/8/2PN4/2N3P1/PP2PP1P/R1BQKB1R w KQkq - 1 7,#93f06c,102.16216216216216,1,1,11.617159843444824,2.4216339588165283
